date,date_month,lambda,q_full,q_5,exact_error,d_2,d_4,kappa5_2,kappa5_4,max_generalized_residual,solver_backend
2007-12-01,2007-12,23.81685551976158,0.031123295868946913,0.00319895027767605,0.027924345591270862,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,24.945081352303166,0.029762120391287387,0.003059837993962276,0.02670228239732511,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,26.126752255633292,0.02845853485973812,0.0029265431282199466,0.025531991731518176,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,27.36439997074672,0.027210268891695852,0.0027988422420479335,0.02441142664964792,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,28.660676169482503,0.026015127345369645,0.0026765187757769654,0.02333860856959268,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,30.01835813575589,0.024870989084456625,0.0025593629884753167,0.022311626095981307,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,31.440354715915,0.0237758056381491,0.0024471718825463365,0.021328633755602764,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,32.929712550971516,0.02272759977175496,0.0023397491147435986,0.02038785065701136,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,34.489622604057594,0.02172446398200228,0.002236904895299802,0.01948755908670248,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,36.123426997094306,0.020764558929943035,0.00213845587674028,0.018626103053202756,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,37.83462617131929,0.01984611182327433,0.0020442250338318013,0.017801886789442528,0,0,,,0.0,scipy.linalg.eigh subset_by_value
